Age Band,Gender,Patient Health Risk Level,Clinical Condition Type,Clinical Condition,Managing Physician Specialty,Managing Physician,Member Count,Episode Count,YTD Inpatient Short Stay Utilization,Annualized Inpatient Short Stay Utilization,Benchmark Inpatient Short Stay Utilization,YTD 30D Readmission Rate,YTD 30D Readmission Rate - D,YTD 30D Readmission Rate - N,Annualized 30D Readmission Rate,Annualized 30D Readmission Rate - D,Annualized 30D Readmission Rate - N,Benchmark 30D Readmission Rate,Benchmark 30D Readm Rate - D,Benchmark 30D Readm Rate - N,YTD 30D Post Discharge ER Rate,YTD 30D Post Discharge ER Rate - D,YTD 30D Post Discharge ER Rate - N,Annualized 30D Post Discharge ER Rate,Annualized 30D Post Discharge ER Rate - D,Annualized 30D Post Discharge ER Rate - N,Benchmark 30D Post Discharge ER Rate,Benchmark 30D ER Rate - D,Benchmark 30D ER Rate - N
75-85,M,Low,Chronic,Ischemic Heart Disease,Cardiology,Physician24,4,4,0.020332947,0.044732484,0.042602365,0.043547123,0.182810067,0.007960853,0.054433904,0.402182148,0.021892344,0.049485367,0.38,0.01880444,0.015686762,0.182810067,0.002867698,0.019608452,0.402182148,0.007886169,0.018674716,0.38,0.007096392
75-85,M,Low,Chronic,Osteoporosis,Primary Care,Physician14,1,1,0.005393296,0.011865252,0.01130024,0.035687739,0.041813341,0.001492224,0.044609674,0.09198935,0.004103615,0.040554249,0.095,0.003852654,0.015952765,0.041813341,0.000667038,0.019940956,0.09198935,0.001834356,0.018991386,0.095,0.001804182
75-85,M,Low,Chronic,Osteoporosis,Primary Care,Physician15,2,2,0.010786593,0.023730504,0.02260048,0.035687739,0.088064716,0.003142831,0.044609674,0.193742375,0.008642784,0.040554249,0.19,0.007705307,0.015952765,0.088064716,0.001404876,0.019940956,0.193742375,0.003863408,0.018991386,0.19,0.003608363
75-85,M,Low,Chronic,Cancer,Oncology,Physician41,2,2,0.020327138,0.044719703,0.042590194,0.042898526,0.178461526,0.007655736,0.053623158,0.392615356,0.021053275,0.048748325,0.38,0.018524364,0.017124207,0.178461526,0.003056012,0.021405259,0.392615356,0.008404033,0.020385961,0.38,0.007746665
75-85,M,Low,Chronic,Asthma,Primary Care,Physician12,4,4,0.011697322,0.025734109,0.024508675,0.03237405,0.136011579,0.004403246,0.040467562,0.299225473,0.012108925,0.036788693,0.301929625,0.011107596,0.014778035,0.136011579,0.002009984,0.018472544,0.299225473,0.005527456,0.017592899,0.301929625,0.005311817
75-85,M,Low,Chronic,Asthma,Primary Care,Physician11,3,3,0.008772992,0.019300581,0.018381506,0.03237405,0.104096021,0.00337001,0.040467562,0.229011246,0.009267527,0.036788693,0.226447219,0.008330697,0.014778035,0.104096021,0.001538335,0.018472544,0.229011246,0.00423042,0.017592899,0.226447219,0.003983863
75-85,M,Low,Chronic,Asthma,Primary Care,Physician14,2,2,0.005848661,0.012867054,0.012254337,0.03237405,0.067036585,0.002170246,0.040467562,0.147480487,0.005968176,0.036788693,0.150964813,0.005553798,0.014778035,0.067036585,0.000990669,0.018472544,0.147480487,0.00272434,0.017592899,0.150964813,0.002655909
75-85,M,Low,Chronic,Asthma,Primary Care,Physician10,1,1,0.002924331,0.006433527,0.006127169,0.03237405,0.035786221,0.001158545,0.040467562,0.078729687,0.003185998,0.036788693,0.075482406,0.002776899,0.014778035,0.035786221,0.00052885,0.018472544,0.078729687,0.001454338,0.017592899,0.075482406,0.001327954
75-85,M,Mid,Acute,G.I. Hemorrhage,Gastroenterologist,Physician20,2,2,0.105628518,0.23238274,0.221316896,0.080638463,1.113572573,0.089796781,0.100798079,2.44985966,0.246941147,0.091634617,2.33349196,0.213828642,0.052146718,1.113572573,0.058069155,0.065183398,2.44985966,0.159690177,0.062079427,2.33349196,0.144861843
75-85,M,Mid,Acute,G.I. Hemorrhage,Gastroenterologist,Physician19,1,1,0.052814259,0.11619137,0.110658448,0.080638463,0.535024684,0.043143568,0.100798079,1.177054306,0.118644812,0.091634617,1.16674598,0.106914321,0.052146718,0.535024684,0.027899782,0.065183398,1.177054306,0.076724399,0.062079427,1.16674598,0.072430922
75-85,M,Mid,Acute,G.I. Hemorrhage,Gastroenterologist,Physician17,1,1,0.052814259,0.11619137,0.110658448,0.080638463,0.506200857,0.040819259,0.100798079,1.113641886,0.112252962,0.091634617,1.16674598,0.106914321,0.052146718,0.506200857,0.026396714,0.065183398,1.113641886,0.072590962,0.062079427,1.16674598,0.072430922
75-85,M,Mid,Acute,Joint Replacement,Orthopedics,Physician8,3,3,0.168876058,0.371527328,0.353835551,0.077519842,1.588307269,0.123125329,0.096899803,3.494275991,0.338594655,0.08809073,3.306,0.291227953,0.048579645,1.588307269,0.077159403,0.060724556,3.494275991,0.212188357,0.05783291,3.306,0.191195601
75-85,M,Mid,Acute,Joint Replacement,Orthopedics,Physician5,4,4,0.225168078,0.495369771,0.471780734,0.077519842,2.02409678,0.156907663,0.096899803,4.453012916,0.431496074,0.08809073,4.408,0.388303937,0.048579645,2.02409678,0.098329902,0.060724556,4.453012916,0.270407231,0.05783291,4.408,0.254927468
75-85,M,Mid,Acute,Joint Replacement,Orthopedics,Physician4,1,1,0.056292019,0.123842443,0.117945184,0.077519842,0.557324817,0.043203732,0.096899803,1.226114598,0.118810263,0.08809073,1.102,0.097075984,0.048579645,0.557324817,0.027074642,0.060724556,1.226114598,0.074455264,0.05783291,1.102,0.063731867
75-85,M,Mid,Acute,Joint Replacement,Orthopedics,Physician6,1,1,0.056292019,0.123842443,0.117945184,0.077519842,0.545115209,0.042257245,0.096899803,1.199253459,0.116207424,0.08809073,1.102,0.097075984,0.048579645,0.545115209,0.026481503,0.060724556,1.199253459,0.072824133,0.05783291,1.102,0.063731867
75-85,M,Mid,Acute,Joint Replacement,Orthopedics,Physician7,5,5,0.281460097,0.619212214,0.589725918,0.077519842,2.837703721,0.219978345,0.096899803,6.242948186,0.604940449,0.08809073,5.51,0.485379922,0.048579645,2.837703721,0.137854638,0.060724556,6.242948186,0.379100255,0.05783291,5.51,0.318659335
75-85,M,Mid,Acute,Pneumonia,Primary Care,Physician11,2,2,0.099172822,0.218180208,0.207790674,0.088404418,1.048976563,0.092734163,0.110505523,2.307748438,0.255018947,0.100459566,2.26981499,0.228024629,0.057788977,1.048976563,0.060619282,0.072236221,2.307748438,0.166703025,0.068796401,2.26981499,0.156155101
75-85,M,Mid,Acute,Pneumonia,Primary Care,Physician14,2,2,0.099172822,0.218180208,0.207790674,0.088404418,0.993349938,0.087816523,0.110505523,2.185369863,0.241495439,0.100459566,2.26981499,0.228024629,0.057788977,0.993349938,0.057404676,0.072236221,2.185369863,0.15786286,0.068796401,2.26981499,0.156155101
75-85,M,Mid,Acute,Pneumonia,Primary Care,Physician10,1,1,0.049586411,0.109090104,0.103895337,0.088404418,0.547286897,0.04838258,0.110505523,1.204031174,0.133052094,0.100459566,1.134907495,0.114012314,0.057788977,0.547286897,0.03162715,0.072236221,1.204031174,0.086974662,0.068796401,1.134907495,0.078077551
75-85,M,Mid,Acute,Pneumonia,Primary Care,Physician13,3,3,0.148759233,0.327270312,0.311686011,0.088404418,1.555689292,0.137529807,0.110505523,3.422516443,0.378206968,0.100459566,3.404722486,0.342036943,0.057788977,1.555689292,0.089901692,0.072236221,3.422516443,0.247229653,0.068796401,3.404722486,0.234232652
75-85,M,Mid,Acute,Percutaneous Coronary Intervention,Cardiology,Physician25,3,3,0.112508848,0.247519466,0.235732825,0.08851276,1.46904704,0.130029408,0.11064095,3.231903488,0.357580872,0.100582682,3.591,0.36119241,0.054217403,1.46904704,0.079647915,0.067771754,3.231903488,0.219031767,0.064544527,3.591,0.231779398
75-85,M,Mid,Acute,Percutaneous Coronary Intervention,Cardiology,Physician22,1,1,0.037502949,0.082506489,0.078577608,0.08851276,0.525352617,0.04650041,0.11064095,1.155775757,0.127876128,0.100582682,1.197,0.12039747,0.054217403,0.525352617,0.028483255,0.067771754,1.155775757,0.07832895,0.064544527,1.197,0.077259799
75-85,M,Mid,Acute,Intracranial Hemorrhage,Neurology,Physician27,1,1,0.030966722,0.068126788,0.064882656,0.104232159,0.54168376,0.056460868,0.130290198,1.191704272,0.155267386,0.118445635,1.124315004,0.133170204,0.048901454,0.54168376,0.026489124,0.061126818,1.191704272,0.07284509,0.058216017,1.124315004,0.065453141
75-85,M,Mid,Acute,Intracranial Hemorrhage,Neurology,Physician28,3,3,0.092900166,0.204380365,0.194647967,0.104232159,1.492505325,0.155567052,0.130290198,3.283511714,0.427809392,0.118445635,3.372945011,0.399510613,0.048901454,1.492505325,0.072985681,0.061126818,3.283511714,0.200710622,0.058216017,3.372945011,0.196359423
75-85,M,Mid,Acute,Intracranial Hemorrhage,Neurology,Physician29,2,2,0.061933444,0.136253577,0.129765311,0.104232159,0.977567966,0.101894019,0.130290198,2.150649525,0.280208553,0.118445635,2.248630007,0.266340409,0.048901454,0.977567966,0.047804495,0.061126818,2.150649525,0.131462361,0.058216017,2.248630007,0.130906282
75-85,M,Mid,Acute,Esophagitis,Gastroenterologist,Physician19,2,2,0.133928299,0.294642258,0.280611674,0.091704775,1.081995499,0.099224154,0.114630969,2.380390098,0.272866424,0.104209972,2.360369495,0.245974039,0.053200641,1.081995499,0.057562854,0.066500801,2.380390098,0.158297848,0.063334096,2.360369495,0.149491869
75-85,M,Mid,Acute,Esophagitis,Gastroenterologist,Physician21,1,1,0.066964149,0.147321129,0.140305837,0.091704775,0.503807294,0.046201535,0.114630969,1.108376048,0.127054221,0.104209972,1.180184748,0.12298702,0.053200641,0.503807294,0.026802871,0.066500801,1.108376048,0.073707895,0.063334096,1.180184748,0.074745934
75-85,M,Mid,Acute,Esophagitis,Gastroenterologist,Physician18,1,1,0.066964149,0.147321129,0.140305837,0.091704775,0.548681434,0.050316708,0.114630969,1.207099154,0.138370946,0.104209972,1.180184748,0.12298702,0.053200641,0.548681434,0.029190204,0.066500801,1.207099154,0.080273061,0.063334096,1.180184748,0.074745934
75-85,M,Mid,Acute,Sepsis,Intensive Care,Physician3,6,6,0.419429399,0.922744677,0.878804454,0.105105294,3.624534417,0.380957757,0.131381618,7.973975717,1.047633831,0.119437834,7.06471753,0.843794563,0.052183354,3.624534417,0.189140364,0.065229193,7.973975717,0.520136001,0.062123041,7.06471753,0.438881736
75-85,M,Mid,Acute,Sepsis,Intensive Care,Physician2,1,1,0.0699049,0.153790779,0.146467409,0.105105294,0.556152512,0.058454573,0.131381618,1.223535527,0.160750077,0.119437834,1.177452922,0.140632427,0.052183354,0.556152512,0.029021904,0.065229193,1.223535527,0.079810235,0.062123041,1.177452922,0.073146956
75-85,M,Mid,Acute,Spinal Fusion,Orthopedics,Physician8,1,1,0.045963642,0.101120012,0.096304773,0.071440801,0.50070674,0.03577089,0.089301001,1.101554828,0.098369948,0.081182728,1.102,0.089463366,0.054521766,0.50070674,0.027299416,0.068152208,1.101554828,0.075073393,0.064906864,1.102,0.071527365
75-85,M,Mid,Acute,Seizures,Neurology,Physician28,1,1,0.03770068,0.082941496,0.078991901,0.072867963,0.492672845,0.035900067,0.091084954,1.083880259,0.098725183,0.082804503,1.137417379,0.094183281,0.049962648,0.492672845,0.02461524,0.06245331,1.083880259,0.06769191,0.059479343,1.137417379,0.067652838
75-85,M,Mid,Acute,Seizures,Neurology,Physician29,2,2,0.07540136,0.165882992,0.157983802,0.072867963,0.938293779,0.068371556,0.091084954,2.064246315,0.18802178,0.082804503,2.274834759,0.188366562,0.049962648,0.938293779,0.046879642,0.06245331,2.064246315,0.128919015,0.059479343,2.274834759,0.135305676
75-85,M,Mid,Acute,Seizures,Neurology,Physician30,1,1,0.03770068,0.082941496,0.078991901,0.072867963,0.499913248,0.03642766,0.091084954,1.099809146,0.100176065,0.082804503,1.137417379,0.094183281,0.049962648,0.499913248,0.02497699,0.06245331,1.099809146,0.068686721,0.059479343,1.137417379,0.067652838
75-85,M,Mid,Acute,Urinary Tract Infections,Primary Care,Physician11,1,1,0.040485543,0.089068194,0.084826851,0.101828608,0.551807907,0.056189831,0.127285759,1.213977396,0.154522035,0.115714327,1.164031943,0.134695173,0.052008953,0.551807907,0.028698951,0.065011191,1.213977396,0.078922116,0.06191542,1.164031943,0.072071526
75-85,M,Mid,Acute,Urinary Tract Infections,Primary Care,Physician14,2,2,0.080971085,0.178136387,0.169653702,0.101828608,1.058015325,0.107736227,0.127285759,2.327633714,0.296274625,0.115714327,2.328063886,0.269390345,0.052008953,1.058015325,0.055026269,0.065011191,2.327633714,0.15132224,0.06191542,2.328063886,0.144143053
75-85,M,Mid,Acute,Urinary Tract Infections,Primary Care,Physician13,1,1,0.040485543,0.089068194,0.084826851,0.101828608,0.555025389,0.056517462,0.127285759,1.221055856,0.155423022,0.115714327,1.164031943,0.134695173,0.052008953,0.555025389,0.028866289,0.065011191,1.221055856,0.079382295,0.06191542,1.164031943,0.072071526
75-85,M,Mid,Acute,Cellulitis,Dermatologist,Physician32,3,3,0.172089788,0.378597534,0.36056908,0.073187772,1.662297663,0.121659863,0.091484715,3.657054859,0.334564622,0.083167923,3.405907651,0.283262265,0.0529721,1.662297663,0.088055398,0.066215125,3.657054859,0.242152344,0.063062024,3.405907651,0.214783429
75-85,M,Mid,Acute,Cellulitis,Dermatologist,Physician34,1,1,0.057363263,0.126199178,0.120189693,0.073187772,0.570610704,0.041761726,0.091484715,1.255343549,0.114844747,0.083167923,1.13530255,0.094420755,0.0529721,0.570610704,0.030226447,0.066215125,1.255343549,0.08312273,0.063062024,1.13530255,0.071594476
75-85,M,Mid,Acute,Cellulitis,Dermatologist,Physician31,1,1,0.057363263,0.126199178,0.120189693,0.073187772,0.525305255,0.038445921,0.091484715,1.155671561,0.105726283,0.083167923,1.13530255,0.094420755,0.0529721,0.525305255,0.027826522,0.066215125,1.155671561,0.076522937,0.063062024,1.13530255,0.071594476
75-85,M,Mid,Acute,Small & Large Bowel Procedures,Gastroenterologist,Physician21,1,1,0.041899248,0.092178347,0.087788901,0.084415084,0.479787928,0.040501338,0.105518855,1.055533442,0.11137868,0.095926231,1.102,0.105710707,0.058692012,0.479787928,0.028159719,0.073365015,1.055533442,0.077439227,0.069871443,1.102,0.07699833
75-85,M,Mid,Acute,Acute Myocardial Infarction,Cardiology,Physician23,1,1,0.062459633,0.137411192,0.130867802,0.084704817,0.534127153,0.045243143,0.105881021,1.175079737,0.124418643,0.096255474,1.12084818,0.107887773,0.049933734,0.534127153,0.026670963,0.062417168,1.175079737,0.073345149,0.059444922,1.12084818,0.066628732
75-85,M,Mid,Acute,Acute Myocardial Infarction,Cardiology,Physician26,2,2,0.124919266,0.274822385,0.261735604,0.084704817,1.05939862,0.089736166,0.105881021,2.330676965,0.246774457,0.096255474,2.24169636,0.215775545,0.049933734,1.05939862,0.052899729,0.062417168,2.330676965,0.145474255,0.059444922,2.24169636,0.133257465
75-85,M,Mid,Acute,G.I. Obstruction,Gastroenterologist,Physician20,1,1,0.048545002,0.106799004,0.101713337,0.079945636,0.583098132,0.046616151,0.099932045,1.282815891,0.128194416,0.090847314,1.203928225,0.109373645,0.056318759,0.583098132,0.032839363,0.070398449,1.282815891,0.090308249,0.067046142,1.203928225,0.080718743
75-85,M,Mid,Acute,G.I. Obstruction,Gastroenterologist,Physician19,1,1,0.048545002,0.106799004,0.101713337,0.079945636,0.580727932,0.046426664,0.099932045,1.27760145,0.127673326,0.090847314,1.203928225,0.109373645,0.056318759,0.580727932,0.032705877,0.070398449,1.27760145,0.089941161,0.067046142,1.203928225,0.080718743
75-85,M,Mid,Acute,G.I. Obstruction,Gastroenterologist,Physician17,2,2,0.097090004,0.213598009,0.203426675,0.079945636,1.082034576,0.086503942,0.099932045,2.380476068,0.237885842,0.090847314,2.40785645,0.21874729,0.056318759,1.082034576,0.060938845,0.070398449,2.380476068,0.167581824,0.067046142,2.40785645,0.161437486
75-85,M,Mid,Acute,G.I. Obstruction,Gastroenterologist,Physician18,1,1,0.048545002,0.106799004,0.101713337,0.079945636,0.589012966,0.047089016,0.099932045,1.295828526,0.129494795,0.090847314,1.203928225,0.109373645,0.056318759,0.589012966,0.03317248,0.070398449,1.295828526,0.091224319,0.067046142,1.203928225,0.080718743
75-85,M,Mid,Acute,Hip & Femur Procedures,Orthopedics,Physician8,1,1,0.045684519,0.100505943,0.095719945,0.096228831,0.505109295,0.048606077,0.120286039,1.11124045,0.133666712,0.109350944,1.102,0.120504741,0.057013455,0.505109295,0.028798026,0.071266819,1.11124045,0.079194572,0.067873161,1.102,0.074796224
75-85,M,Mid,Acute,Hip & Femur Procedures,Orthopedics,Physician5,2,2,0.091369039,0.201011885,0.191439891,0.096228831,0.96797479,0.093147082,0.120286039,2.129544539,0.256154477,0.109350944,2.204,0.241009481,0.057013455,0.96797479,0.055187587,0.071266819,2.129544539,0.151765866,0.067873161,2.204,0.149592447
75-85,M,Mid,Acute,Hip & Femur Procedures,Orthopedics,Physician6,1,1,0.045684519,0.100505943,0.095719945,0.096228831,0.526088366,0.050624868,0.120286039,1.157394405,0.139218388,0.109350944,1.102,0.120504741,0.057013455,0.526088366,0.029994116,0.071266819,1.157394405,0.082483818,0.067873161,1.102,0.074796224
75-85,M,Mid,Acute,Hip & Femur Procedures,Orthopedics,Physician7,2,2,0.091369039,0.201011885,0.191439891,0.096228831,1.069316224,0.10289905,0.120286039,2.352495693,0.282972388,0.109350944,2.204,0.241009481,0.057013455,1.069316224,0.060965413,0.071266819,2.352495693,0.167654885,0.067873161,2.204,0.149592447
75-85,M,Mid,Chronic,Hyperlipidemia,Primary Care,Physician12,30,30,0.085445527,0.187980159,0.179028723,0.04800107,0.901923877,0.043293311,0.060001337,1.98423253,0.119056605,0.05454667,1.940976163,0.105873786,0.027979867,0.901923877,0.025235711,0.034974834,1.98423253,0.069398204,0.033309366,1.940976163,0.064652685
75-85,M,Mid,Chronic,Hyperlipidemia,Primary Care,Physician11,7,7,0.01993729,0.043862037,0.041773369,0.04800107,0.217602958,0.010445175,0.060001337,0.478726508,0.028724231,0.05454667,0.452894438,0.024703884,0.027979867,0.217602958,0.006088502,0.034974834,0.478726508,0.01674338,0.033309366,0.452894438,0.015085627
75-85,M,Mid,Chronic,Hyperlipidemia,Primary Care,Physician14,12,12,0.034178211,0.075192064,0.071611489,0.04800107,0.359013652,0.017233039,0.060001337,0.789830035,0.047390858,0.05454667,0.776390465,0.042349515,0.027979867,0.359013652,0.010045154,0.034974834,0.789830035,0.027624175,0.033309366,0.776390465,0.025861074
75-85,M,Mid,Chronic,Hyperlipidemia,Primary Care,Physician10,17,17,0.048419132,0.10652209,0.10144961,0.04800107,0.543042756,0.026066633,0.060001337,1.194694063,0.071683241,0.05454667,1.099886493,0.059995146,0.027979867,0.543042756,0.015194264,0.034974834,1.194694063,0.041784227,0.033309366,1.099886493,0.036636522
75-85,M,Mid,Chronic,Hyperlipidemia,Primary Care,Physician13,5,5,0.014240921,0.031330027,0.029838121,0.04800107,0.154973413,0.00743889,0.060001337,0.340941509,0.020456946,0.05454667,0.323496027,0.017645631,0.027979867,0.154973413,0.004336136,0.034974834,0.340941509,0.011924373,0.033309366,0.323496027,0.010775448
75-85,M,Mid,Chronic,Hyperlipidemia,Primary Care,Physician9,7,7,0.01993729,0.043862037,0.041773369,0.04800107,0.199469356,0.009574742,0.060001337,0.438832583,0.026330542,0.05454667,0.452894438,0.024703884,0.027979867,0.199469356,0.005581126,0.034974834,0.438832583,0.015348097,0.033309366,0.452894438,0.015085627
75-85,M,Mid,Chronic,Chronic Kidney Disease,Nephrology,Physician38,7,7,0.119301908,0.262464197,0.249965902,0.059130009,0.851535773,0.050351318,0.073912512,1.873378701,0.138466125,0.067193192,1.995,0.134050419,0.025088951,0.851535773,0.021364139,0.031361189,1.873378701,0.058751383,0.029867799,1.995,0.059586259
75-85,M,Mid,Chronic,Chronic Kidney Disease,Nephrology,Physician39,8,8,0.136345038,0.299959083,0.285675317,0.059130009,1.101910791,0.065155995,0.073912512,2.424203741,0.179178987,0.067193192,2.28,0.153200479,0.025088951,1.101910791,0.027645786,0.031361189,2.424203741,0.076025911,0.029867799,2.28,0.068098582
75-85,M,Mid,Chronic,Chronic Kidney Disease,Nephrology,Physician36,13,13,0.221560686,0.487433509,0.46422239,0.059130009,1.75464186,0.10375199,0.073912512,3.860212093,0.285317971,0.067193192,3.705,0.248950778,0.025088951,1.75464186,0.044022124,0.031361189,3.860212093,0.121060841,0.029867799,3.705,0.110660195
75-85,M,Mid,Chronic,Chronic Kidney Disease,Nephrology,Physician37,12,12,0.204517556,0.449938624,0.428512975,0.059130009,1.468391032,0.086825975,0.073912512,3.23046027,0.238771432,0.067193192,3.42,0.229800718,0.025088951,1.468391032,0.036840391,0.031361189,3.23046027,0.101311075,0.029867799,3.42,0.102147872
75-85,M,Mid,Chronic,Depression ,Primary Care,Physician12,3,3,0.032366729,0.071206804,0.067816004,0.059260417,0.266184323,0.015774194,0.074075521,0.58560551,0.043379033,0.067341383,0.57,0.038384588,0.022285566,0.266184323,0.005932068,0.027856958,0.58560551,0.016313188,0.026530436,0.57,0.015122348
75-85,M,Mid,Chronic,Depression ,Primary Care,Physician11,7,7,0.075522368,0.16614921,0.158237343,0.059260417,0.625366136,0.037059458,0.074075521,1.3758055,0.101913509,0.067341383,1.33,0.089564039,0.022285566,0.625366136,0.013936638,0.027856958,1.3758055,0.038325755,0.026530436,1.33,0.03528548
75-85,M,Mid,Chronic,Depression ,Primary Care,Physician16,2,2,0.021577819,0.047471203,0.045210669,0.059260417,0.178393047,0.010571646,0.074075521,0.392464704,0.029072027,0.067341383,0.38,0.025589725,0.022285566,0.178393047,0.00397559,0.027856958,0.392464704,0.010932873,0.026530436,0.38,0.010081566
75-85,M,Mid,Chronic,Depression ,Primary Care,Physician14,8,8,0.086311278,0.189884811,0.180842678,0.059260417,0.693504724,0.041097379,0.074075521,1.525710393,0.113017792,0.067341383,1.52,0.102358901,0.022285566,0.693504724,0.015455145,0.027856958,1.525710393,0.04250165,0.026530436,1.52,0.040326262
75-85,M,Mid,Chronic,Depression ,Primary Care,Physician15,4,4,0.043155639,0.094942406,0.090421339,0.059260417,0.37166548,0.022025051,0.074075521,0.817664056,0.060568891,0.067341383,0.76,0.051179451,0.022285566,0.37166548,0.008282776,0.027856958,0.817664056,0.022777633,0.026530436,0.76,0.020163131
75-85,M,Mid,Chronic,Depression ,Primary Care,Physician10,7,7,0.075522368,0.16614921,0.158237343,0.059260417,0.6542777,0.038772769,0.074075521,1.439410941,0.106625115,0.067341383,1.33,0.089564039,0.022285566,0.6542777,0.014580949,0.027856958,1.439410941,0.04009761,0.026530436,1.33,0.03528548
75-85,M,Mid,Chronic,Depression ,Primary Care,Physician13,9,9,0.097100188,0.213620413,0.203448012,0.059260417,0.805724107,0.047747546,0.074075521,1.772593035,0.131305752,0.067341383,1.71,0.115153764,0.022285566,0.805724107,0.017956018,0.027856958,1.772593035,0.049379049,0.026530436,1.71,0.045367045
75-85,M,Mid,Chronic,Alzheimer's Disease/Dementia,Neurology,Physician27,3,3,0.014438495,0.031764689,0.030252085,0.052264264,0.132907573,0.006946317,0.065330331,0.292396661,0.019102371,0.05939121,0.285,0.016926495,0.026306135,0.132907573,0.003496285,0.032882669,0.292396661,0.009614783,0.031316828,0.285,0.008925296
75-85,M,Mid,Chronic,Alzheimer's Disease/Dementia,Neurology,Physician28,6,6,0.02887699,0.063529378,0.06050417,0.052264264,0.250139781,0.013073372,0.065330331,0.550307519,0.035951772,0.05939121,0.57,0.033852989,0.026306135,0.250139781,0.006580211,0.032882669,0.550307519,0.01809558,0.031316828,0.57,0.017850592
75-85,M,Mid,Chronic,Alzheimer's Disease/Dementia,Neurology,Physician29,5,5,0.024064158,0.052941148,0.050420141,0.052264264,0.19941128,0.010422084,0.065330331,0.438704816,0.028660731,0.05939121,0.475,0.028210825,0.026306135,0.19941128,0.00524574,0.032882669,0.438704816,0.014425785,0.031316828,0.475,0.014875493
75-85,M,Mid,Chronic,Hypertension,Primary Care,Physician12,13,13,0.035723877,0.078592529,0.074850028,0.055499202,0.333179968,0.018491222,0.069374003,0.732995929,0.050850862,0.063067275,0.700908059,0.044204361,0.024958958,0.333179968,0.008315825,0.031198697,0.732995929,0.022868518,0.029713045,0.700908059,0.020826112
75-85,M,Mid,Chronic,Hypertension,Primary Care,Physician11,22,22,0.060455792,0.133002741,0.126669277,0.055499202,0.571096539,0.031695402,0.069374003,1.256412385,0.087162356,0.063067275,1.1861521,0.074807381,0.024958958,0.571096539,0.014253974,0.031198697,1.256412385,0.039198429,0.029713045,1.1861521,0.03524419
75-85,M,Mid,Chronic,Hypertension,Primary Care,Physician16,6,6,0.016487943,0.036273475,0.034546167,0.055499202,0.152124526,0.00844279,0.069374003,0.334673957,0.023217672,0.063067275,0.323496027,0.020402013,0.024958958,0.152124526,0.00379687,0.031198697,0.334673957,0.010441391,0.029713045,0.323496027,0.009612052
75-85,M,Mid,Chronic,Hypertension,Primary Care,Physician14,12,12,0.032975886,0.07254695,0.069092333,0.055499202,0.297858923,0.016530933,0.069374003,0.65528963,0.045460064,0.063067275,0.646992054,0.040804026,0.024958958,0.297858923,0.007434248,0.031198697,0.65528963,0.020444183,0.029713045,0.646992054,0.019224104
75-85,M,Mid,Chronic,Hypertension,Primary Care,Physician15,25,25,0.068699763,0.151139479,0.143942361,0.055499202,0.660562657,0.0366607,0.069374003,1.453237844,0.100816926,0.063067275,1.347900114,0.085008387,0.024958958,0.660562657,0.016486955,0.031198697,1.453237844,0.045339127,0.029713045,1.347900114,0.040050216
75-85,M,Mid,Chronic,Hypertension,Primary Care,Physician10,10,10,0.027479905,0.060455792,0.057576944,0.055499202,0.266361662,0.01478286,0.069374003,0.585995656,0.040652864,0.063067275,0.539160045,0.034003355,0.024958958,0.266361662,0.006648109,0.031198697,0.585995656,0.018282301,0.029713045,0.539160045,0.016020087
75-85,M,Mid,Chronic,Hypertension,Primary Care,Physician13,40,40,0.109919621,0.241823166,0.230307777,0.055499202,1.021717156,0.056704487,0.069374003,2.247777744,0.155937339,0.063067275,2.156640182,0.13601342,0.024958958,1.021717156,0.025500995,0.031198697,2.247777744,0.070127737,0.029713045,2.156640182,0.064080346
75-85,M,Mid,Chronic,Stroke,Cardiology,Physician25,3,3,0.057267276,0.125988007,0.119988578,0.045558912,0.501778995,0.022860505,0.056948641,1.103913788,0.06286639,0.051771491,1.14,0.0590195,0.024703013,0.501778995,0.012395453,0.030878766,1.103913788,0.034087496,0.029408349,1.14,0.033525518
75-85,M,Mid,Chronic,Stroke,Cardiology,Physician26,7,7,0.133623643,0.293972015,0.279973348,0.045558912,1.279009695,0.058270291,0.056948641,2.813821328,0.1602433,0.051771491,2.66,0.137712167,0.024703013,1.279009695,0.031595393,0.030878766,2.813821328,0.086887331,0.029408349,2.66,0.078226208
75-85,M,Mid,Chronic,Stroke,Cardiology,Physician24,1,1,0.019089092,0.041996002,0.039996193,0.045558912,0.18537043,0.008445275,0.056948641,0.407814945,0.023224507,0.051771491,0.38,0.019673167,0.024703013,0.18537043,0.004579208,0.030878766,0.407814945,0.012592822,0.029408349,0.38,0.011175173
75-85,M,Mid,Chronic,Diabetes,Primary Care,Physician12,20,20,0.098207535,0.216056577,0.205768168,0.063012834,0.884961415,0.055763927,0.078766043,1.946915113,0.153350799,0.071605493,1.9,0.136050437,0.023356786,0.884961415,0.020669855,0.029195983,1.946915113,0.0568421,0.027805698,1.9,0.052830826
75-85,M,Mid,Chronic,Diabetes,Primary Care,Physician11,3,3,0.01473113,0.032408486,0.030865225,0.063012834,0.137379564,0.008656676,0.078766043,0.30223504,0.023805858,0.071605493,0.285,0.020407566,0.023356786,0.137379564,0.003208745,0.029195983,0.30223504,0.008824049,0.027805698,0.285,0.007924624
